sequence_index,dataset_version,candidate_index,cow_id,cow_health_status,video_health_status,health_condition,session_category,dataset_root,relative_path,video_path,sequence_seconds,target_fps,frames_per_sequence,crop_size,start_second,end_second,window_stride_seconds,window_overlap_seconds,source_fps,source_frame_count,source_duration_sec,detected_frames,filled_frames,detection_rate,filled_rate,confidence_threshold,yolo_batch_size,yolo_device,mean_detection_confidence,min_detection_confidence,max_detection_confidence,multi_face_frames,multi_face_rate,crop_area_mean,crop_area_min,crop_area_max,blur_laplacian_var_mean,created_utc,sequence_dir
317,thesis_stride8_qa,519,349,Unhealthy,Unhealthy,sudden fall,sudden_fall,Cow 349 - Unhealthy (sudden fall),"Video 2025-03-28, 2 47 34 PM.mov","C:\Users\shivp\Downloads\Research\DATASET\Cow 349 - Unhealthy (sudden fall)\Video 2025-03-28, 2 47 34 PM.mov",10.0,24.0,240,224,128.0,138.0,8.0,2.0,30.001314501876816,6847,228.22333333333333,235,5,0.9791666666666666,0.020833333333333332,0.6,32,0,0.9060495285277671,0.6090764403343201,0.9640159010887146,3,0.0125,1220185.7319148937,701046,1994760,1234.0995478613984,2026-05-26T00:24:20Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_349_unhealthy\sequence_cow_349_unhealthy__44544f98_t128s
318,thesis_stride8_qa,520,349,Unhealthy,Unhealthy,sudden fall,sudden_fall,Cow 349 - Unhealthy (sudden fall),"Video 2025-03-28, 2 47 34 PM.mov","C:\Users\shivp\Downloads\Research\DATASET\Cow 349 - Unhealthy (sudden fall)\Video 2025-03-28, 2 47 34 PM.mov",10.0,24.0,240,224,136.0,146.0,8.0,2.0,30.001314501876816,6847,228.22333333333333,228,12,0.95,0.05,0.6,32,0,0.8952281498595288,0.6125192642211914,0.9669910669326782,8,0.03333333333333333,1218514.9692982456,528927,1994760,1128.7549493040128,2026-05-26T00:25:07Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_349_unhealthy\sequence_cow_349_unhealthy__44544f98_t136s
319,thesis_stride8_qa,521,349,Unhealthy,Unhealthy,sudden fall,sudden_fall,Cow 349 - Unhealthy (sudden fall),"Video 2025-03-28, 2 47 34 PM.mov","C:\Users\shivp\Downloads\Research\DATASET\Cow 349 - Unhealthy (sudden fall)\Video 2025-03-28, 2 47 34 PM.mov",10.0,24.0,240,224,144.0,154.0,8.0,2.0,30.001314501876816,6847,228.22333333333333,240,0,1.0,0.0,0.6,32,0,0.9280722277859846,0.6109356880187988,0.9707762598991394,3,0.0125,1238151.7375,931014,1986225,1611.274035747568,2026-05-26T00:25:53Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_349_unhealthy\sequence_cow_349_unhealthy__44544f98_t144s
320,thesis_stride8_qa,522,349,Unhealthy,Unhealthy,sudden fall,sudden_fall,Cow 349 - Unhealthy (sudden fall),"Video 2025-03-28, 2 47 34 PM.mov","C:\Users\shivp\Downloads\Research\DATASET\Cow 349 - Unhealthy (sudden fall)\Video 2025-03-28, 2 47 34 PM.mov",10.0,24.0,240,224,152.0,162.0,8.0,2.0,30.001314501876816,6847,228.22333333333333,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.9285069215247821,0.6059541702270508,0.9711267948150635,1,0.004166666666666667,1044067.1380753138,623700,1360100,2139.5638843094184,2026-05-26T00:26:37Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_349_unhealthy\sequence_cow_349_unhealthy__44544f98_t152s
321,thesis_stride8_qa,523,349,Unhealthy,Unhealthy,sudden fall,sudden_fall,Cow 349 - Unhealthy (sudden fall),"Video 2025-03-28, 2 47 34 PM.mov","C:\Users\shivp\Downloads\Research\DATASET\Cow 349 - Unhealthy (sudden fall)\Video 2025-03-28, 2 47 34 PM.mov",10.0,24.0,240,224,160.0,170.0,8.0,2.0,30.001314501876816,6847,228.22333333333333,231,9,0.9625,0.0375,0.6,32,0,0.896755532268838,0.6022107601165771,0.9663370847702026,1,0.004166666666666667,1094474.0909090908,623700,1473180,2048.4062576826277,2026-05-26T00:27:24Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_349_unhealthy\sequence_cow_349_unhealthy__44544f98_t160s
322,thesis_stride8_qa,524,349,Unhealthy,Unhealthy,sudden fall,sudden_fall,Cow 349 - Unhealthy (sudden fall),"Video 2025-03-28, 2 47 34 PM.mov","C:\Users\shivp\Downloads\Research\DATASET\Cow 349 - Unhealthy (sudden fall)\Video 2025-03-28, 2 47 34 PM.mov",10.0,24.0,240,224,168.0,178.0,8.0,2.0,30.001314501876816,6847,228.22333333333333,236,4,0.9833333333333333,0.016666666666666666,0.6,32,0,0.9068522882663598,0.6004093885421753,0.9662521481513977,0,0.0,1380482.1652542374,1098880,1820421,2226.086337134072,2026-05-26T00:28:09Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_349_unhealthy\sequence_cow_349_unhealthy__44544f98_t168s
323,thesis_stride8_qa,525,349,Unhealthy,Unhealthy,sudden fall,sudden_fall,Cow 349 - Unhealthy (sudden fall),"Video 2025-03-28, 2 47 34 PM.mov","C:\Users\shivp\Downloads\Research\DATASET\Cow 349 - Unhealthy (sudden fall)\Video 2025-03-28, 2 47 34 PM.mov",10.0,24.0,240,224,176.0,186.0,8.0,2.0,30.001314501876816,6847,228.22333333333333,240,0,1.0,0.0,0.6,32,0,0.9271155546108881,0.7109541296958923,0.9642451405525208,0,0.0,1376523.2291666667,800964,1820421,1934.7285191566384,2026-05-26T00:28:54Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_349_unhealthy\sequence_cow_349_unhealthy__44544f98_t176s
324,thesis_stride8_qa,526,349,Unhealthy,Unhealthy,sudden fall,sudden_fall,Cow 349 - Unhealthy (sudden fall),"Video 2025-03-28, 2 47 34 PM.mov","C:\Users\shivp\Downloads\Research\DATASET\Cow 349 - Unhealthy (sudden fall)\Video 2025-03-28, 2 47 34 PM.mov",10.0,24.0,240,224,184.0,194.0,8.0,2.0,30.001314501876816,6847,228.22333333333333,228,12,0.95,0.05,0.6,32,0,0.8692062086703485,0.6037840247154236,0.9642451405525208,0,0.0,1593813.6754385964,1210071,1871640,2623.525695829679,2026-05-26T00:29:40Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_349_unhealthy\sequence_cow_349_unhealthy__44544f98_t184s
325,thesis_stride8_qa,528,349,Unhealthy,Unhealthy,sudden fall,sudden_fall,Cow 349 - Unhealthy (sudden fall),"Video 2025-03-28, 2 47 34 PM.mov","C:\Users\shivp\Downloads\Research\DATASET\Cow 349 - Unhealthy (sudden fall)\Video 2025-03-28, 2 47 34 PM.mov",10.0,24.0,240,224,200.0,210.0,8.0,2.0,30.001314501876816,6847,228.22333333333333,218,22,0.9083333333333333,0.09166666666666666,0.6,32,0,0.9302088987389836,0.6088264584541321,0.9703333973884583,0,0.0,1075739.8027522936,748752,1339008,2118.932741169177,2026-05-26T00:31:20Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_349_unhealthy\sequence_cow_349_unhealthy__44544f98_t200s
326,thesis_stride8_qa,529,349,Unhealthy,Unhealthy,sudden fall,sudden_fall,Cow 349 - Unhealthy (sudden fall),"Video 2025-03-28, 2 47 34 PM.mov","C:\Users\shivp\Downloads\Research\DATASET\Cow 349 - Unhealthy (sudden fall)\Video 2025-03-28, 2 47 34 PM.mov",10.0,24.0,240,224,208.0,218.0,8.0,2.0,30.001314501876816,6847,228.22333333333333,229,11,0.9541666666666667,0.04583333333333333,0.6,32,0,0.8919784775467419,0.6088255047798157,0.9669278860092163,0,0.0,1056613.6637554585,684950,1745280,1651.3885651602925,2026-05-26T00:32:06Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_349_unhealthy\sequence_cow_349_unhealthy__44544f98_t208s
327,thesis_stride8_qa,530,349,Unhealthy,Unhealthy,sudden fall,sudden_fall,Cow 349 - Unhealthy (sudden fall),"Video 2025-03-28, 2 47 34 PM.mov","C:\Users\shivp\Downloads\Research\DATASET\Cow 349 - Unhealthy (sudden fall)\Video 2025-03-28, 2 47 34 PM.mov",10.0,24.0,240,224,216.0,226.0,8.0,2.0,30.001314501876816,6847,228.22333333333333,228,12,0.95,0.05,0.6,32,0,0.8880846610194758,0.6001219749450684,0.9691339135169983,3,0.0125,1539583.399122807,888576,2027160,1845.5516327166806,2026-05-26T00:32:50Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_349_unhealthy\sequence_cow_349_unhealthy__44544f98_t216s
328,thesis_stride8_qa,531,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,0.0,10.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,240,0,1.0,0.0,0.6,32,0,0.9551643490791321,0.7293594479560852,0.979021430015564,1,0.004166666666666667,1019828.5666666667,740534,1249328,2284.0213735368075,2026-05-26T00:33:35Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t000s
329,thesis_stride8_qa,532,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,8.0,18.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,224,16,0.9333333333333333,0.06666666666666667,0.6,32,0,0.9194123369774648,0.6019336581230164,0.9790818691253662,2,0.008333333333333333,1078420.1160714286,754677,1439998,2632.7885732376103,2026-05-26T00:34:21Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t008s
330,thesis_stride8_qa,533,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,16.0,26.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,236,4,0.9833333333333333,0.016666666666666666,0.6,32,0,0.8898505608914262,0.602656364440918,0.9779115915298462,165,0.6875,1151547.6610169492,20700,1735560,2416.3508175861994,2026-05-26T00:35:09Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t016s
331,thesis_stride8_qa,534,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,24.0,34.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,240,0,1.0,0.0,0.6,32,0,0.954336741566658,0.6815423965454102,0.9749701619148254,89,0.37083333333333335,1318616.2208333334,34400,1656720,2632.5715477628028,2026-05-26T00:35:55Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t024s
332,thesis_stride8_qa,535,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,32.0,42.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,240,0,1.0,0.0,0.6,32,0,0.9573139247794946,0.6377458572387695,0.9795243144035339,77,0.32083333333333336,1424154.4791666667,16128,1612440,2582.44756690229,2026-05-26T00:36:41Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t032s
333,thesis_stride8_qa,536,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,40.0,50.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,238,2,0.9916666666666667,0.008333333333333333,0.6,32,0,0.9383395727442092,0.605184018611908,0.9751183986663818,91,0.37916666666666665,1414641.9075630251,51520,1685880,2560.863205784493,2026-05-26T00:37:28Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t040s
334,thesis_stride8_qa,537,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,48.0,58.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,238,2,0.9916666666666667,0.008333333333333333,0.6,32,0,0.9624911694466567,0.6051883101463318,0.9821743965148926,15,0.0625,1459972.8991596638,1039773,1723680,2464.6946634050823,2026-05-26T00:38:14Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t048s
335,thesis_stride8_qa,538,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,56.0,66.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.9555795893509518,0.6316969990730286,0.9753857254981995,3,0.0125,1570832.3472803347,1400700,1729080,2472.3107898001185,2026-05-26T00:39:01Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t056s
336,thesis_stride8_qa,539,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,64.0,74.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.9396611574304653,0.6075255870819092,0.9747241735458374,5,0.020833333333333332,1581023.179916318,1253450,1690200,2361.2945566008434,2026-05-26T00:39:49Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t064s
337,thesis_stride8_qa,540,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,72.0,82.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,226,14,0.9416666666666667,0.058333333333333334,0.6,32,0,0.9167263154434947,0.6068010926246643,0.9740777015686035,120,0.5,1022643.9734513274,411587,1541536,2767.3048860911217,2026-05-26T00:40:38Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t072s
338,thesis_stride8_qa,541,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,80.0,90.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,240,0,1.0,0.0,0.6,32,0,0.9333665733536084,0.6123709678649902,0.972636342048645,221,0.9208333333333333,1206648.8166666667,61976,1495800,2475.7664944914272,2026-05-26T00:41:38Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t080s
339,thesis_stride8_qa,542,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,88.0,98.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.9176711135828345,0.6026394963264465,0.9685682654380798,201,0.8375,958316.1589958159,160325,1458596,2281.146761880151,2026-05-26T00:42:54Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t088s
340,thesis_stride8_qa,543,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,96.0,106.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.9216385832890307,0.6114902496337891,0.9779742360115051,88,0.36666666666666664,979461.2761506276,160325,1527365,1977.5591808926101,2026-05-26T00:44:02Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t096s
341,thesis_stride8_qa,545,354,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/354/Video 2025-02-21, 9 23 37 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\354\Video 2025-02-21, 9 23 37 AM.mov",10.0,24.0,240,224,112.0,122.0,8.0,2.0,30.00162039537647,3703,123.42666666666668,226,14,0.9416666666666667,0.058333333333333334,0.6,32,0,0.8716527271059762,0.6064435839653015,0.9694342017173767,10,0.041666666666666664,1531132.5884955751,816354,1940760,1082.2473052001135,2026-05-26T00:46:07Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_dca03c44_t112s
342,thesis_stride8_qa,546,354,Unhealthy,Unhealthy,lame,after_exercise,Yashan Dhaliwal RAC Data 2025,"28 Feb 2025/After Exercise/354/Video 2025-02-28, 10 03 59 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\28 Feb 2025\After Exercise\354\Video 2025-02-28, 10 03 59 AM.mov",10.0,24.0,240,224,0.0,10.0,8.0,2.0,29.99349558241639,3689,122.99333333333334,238,2,0.9916666666666667,0.008333333333333333,0.6,32,0,0.8869889491245526,0.626451849937439,0.953825056552887,189,0.7875,1319645.7226890756,91234,1581120,1716.1337330983458,2026-05-26T00:47:08Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_da6ab948_t000s
343,thesis_stride8_qa,547,354,Unhealthy,Unhealthy,lame,after_exercise,Yashan Dhaliwal RAC Data 2025,"28 Feb 2025/After Exercise/354/Video 2025-02-28, 10 03 59 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\28 Feb 2025\After Exercise\354\Video 2025-02-28, 10 03 59 AM.mov",10.0,24.0,240,224,8.0,18.0,8.0,2.0,29.99349558241639,3689,122.99333333333334,236,4,0.9833333333333333,0.016666666666666666,0.6,32,0,0.8821780393689366,0.612926185131073,0.9508795738220215,177,0.7375,1287657.406779661,536693,1537871,1680.31595515417,2026-05-26T00:48:22Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_da6ab948_t008s
344,thesis_stride8_qa,548,354,Unhealthy,Unhealthy,lame,after_exercise,Yashan Dhaliwal RAC Data 2025,"28 Feb 2025/After Exercise/354/Video 2025-02-28, 10 03 59 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\28 Feb 2025\After Exercise\354\Video 2025-02-28, 10 03 59 AM.mov",10.0,24.0,240,224,16.0,26.0,8.0,2.0,29.99349558241639,3689,122.99333333333334,231,9,0.9625,0.0375,0.6,32,0,0.8354826946279187,0.6036185622215271,0.9499016404151917,123,0.5125,1102217.0432900432,396214,1346202,1590.3932678797146,2026-05-26T00:49:21Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_da6ab948_t016s
345,thesis_stride8_qa,549,354,Unhealthy,Unhealthy,lame,after_exercise,Yashan Dhaliwal RAC Data 2025,"28 Feb 2025/After Exercise/354/Video 2025-02-28, 10 03 59 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\28 Feb 2025\After Exercise\354\Video 2025-02-28, 10 03 59 AM.mov",10.0,24.0,240,224,24.0,34.0,8.0,2.0,29.99349558241639,3689,122.99333333333334,236,4,0.9833333333333333,0.016666666666666666,0.6,32,0,0.8302207619456922,0.6036185622215271,0.9466009140014648,149,0.6208333333333333,944323.7076271187,423846,1284640,1400.0209986686266,2026-05-26T00:50:26Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_354_unhealthy\sequence_yashan_dhaliwal_ra_da6ab948_t024s
